instancia, nombre, t_ordenamiento, t_lineal, t_binaria
8192, Skorupi, 0.002173143, 7.3818E-5, 2.0154000000000002E-7
8192, Hoppip, 0.002173143, 6.2013E-5, 1.8277000000000001E-7
8192, Seismitoad, 0.002330841, 1.0613E-4, 1.5364000000000002E-7
8192, Gigalith, 0.002330841, 6.8796E-5, 1.7559E-7
8192, Dragonite, 0.002330841, 5.8641E-5, 2.0955E-7
8192, Dodrio, 0.002330841, 6.1651E-5, 1.7421000000000002E-7
8192, Politoed, 0.002330841, 6.7893E-5, 1.7836999999999998E-7
8192, Gurdurr, 0.002247459, 7.8766E-5, 2.1263999999999998E-7
8192, Gabite, 0.002247459, 6.6402E-5, 2.0521E-7
8192, Noctowl, 0.002247459, 7.8764E-5, 2.113E-7
8192, WormadamSandy Cloak, 0.002247459, 8.0188E-5, 4.8081E-7
8192, Buizel, 0.002247459, 6.5372E-5, 2.0817000000000002E-7
8192, Timburr, 0.002456488, 7.857E-5, 2.1501999999999998E-7
8192, Ledyba, 0.002456488, 6.5613E-5, 1.7220000000000002E-7
8192, Rhydon, 0.002456488, 6.5293E-5, 1.8907E-7
8192, Glaceon, 0.002456488, 1.17764E-4, 2.0975E-7
8192, ScizorMega Scizor, 0.002456488, 4.5282E-5, 1.879E-7
8192, Conkeldurr, 0.002238948, 4.9205E-5, 2.0799E-7
8192, Clefable, 0.002238948, 7.2447E-5, 2.1637E-7
8192, Scraggy, 0.002238948, 7.8721E-5, 2.0752E-7
8192, Surskit, 0.002238948, 7.8024E-5, 2.0735000000000001E-7
8192, Houndour, 0.002238948, 7.2071E-5, 2.1084E-7
8192, Conkeldurr, 0.002226237, 4.9036E-5, 2.0696999999999998E-7
8192, Trapinch, 0.002226237, 7.3013E-5, 2.0647E-7
8192, Patrat, 0.002226237, 9.0034E-5, 1.936E-7
8192, Probopass, 0.002226237, 6.1753E-5, 2.1228000000000002E-7
8192, Wartortle, 0.002226237, 6.1471E-5, 2.0752E-7
8192, Audino, 0.00265622, 8.1366E-5, 2.5217E-7
8192, Pupitar, 0.00265622, 9.7148E-5, 2.5982E-7
8192, Tranquill, 0.00265622, 7.5592E-5, 2.7023E-7
8192, Larvitar, 0.00265622, 8.8935E-5, 2.4492E-7
8192, Sceptile, 0.00265622, 8.8569E-5, 2.5158E-7
8192, Excadrill, 0.002679596, 7.6509E-5, 1.9974E-7
8192, Boldore, 0.002679596, 1.08934E-4, 2.4299E-7
8192, Flaaffy, 0.002679596, 9.8296E-5, 2.5665E-7
8192, Mawile, 0.002679596, 8.8192E-5, 2.7455E-7
8192, Grovyle, 0.002679596, 9.7767E-5, 2.4397E-7
8192, AudinoMega Audino, 0.00262891, 6.0255E-5, 2.6645999999999997E-7
8192, Kricketot, 0.00262891, 7.7011E-5, 2.6656E-7
8192, Growlithe, 0.00262891, 7.6198E-5, 2.5195E-7
8192, Marowak, 0.00262891, 9.8212E-5, 2.4212E-7
8192, Venomoth, 0.00262891, 8.9415E-5, 2.352E-7
8192, AudinoMega Audino, 0.002647797, 5.5477E-5, 2.6626E-7
8192, Tranquill, 0.002647797, 7.6432E-5, 2.7047999999999997E-7
8192, Charmeleon, 0.002647797, 6.141E-5, 2.5596E-7
8192, Ninetales, 0.002647797, 7.5772E-5, 2.2160000000000003E-7
8192, Venonat, 0.002647797, 9.6751E-5, 2.5016E-7
8192, Swoobat, 0.002638115, 9.7207E-5, 2.6663E-7
8192, Clefairy, 0.002638115, 9.0942E-5, 2.4495E-7
8192, Pidgeotto, 0.002638115, 7.5667E-5, 2.7245000000000003E-7
8192, GiratinaAltered Forme, 0.002638115, 6.1291E-5, 2.4665E-7
8192, Loudred, 0.002638115, 9.8332E-5, 2.4998E-7
8192, Woobat, 0.002654264, 8.0873E-5, 2.7828E-7
8192, Spinda, 0.002654264, 8.2293E-5, 2.2915E-7
8192, Tympole, 0.002654264, 9.73E-5, 2.4683E-7
8192, Electabuzz, 0.002654264, 6.1502E-5, 2.7615E-7
8192, Whismur, 0.002654264, 9.6815E-5, 2.1566E-7
8192, Excadrill, 0.002660312, 7.5917E-5, 1.9772999999999998E-7
8192, Celebi, 0.002660312, 8.2121E-5, 3.1215E-7
8192, Pinsir, 0.002660312, 8.1939E-5, 2.6577E-7
8192, Absol, 0.002660312, 6.2157E-5, 2.5717E-7
8192, Cloyster, 0.002660312, 8.9596E-5, 2.7354E-7
8192, Drilbur, 0.002681557, 9.8263E-5, 2.7837E-7
8192, Camerupt, 0.002681557, 9.0515E-5, 2.5809E-7
8192, Tentacruel, 0.002681557, 6.0455E-5, 2.6192E-7
8192, Purugly, 0.002681557, 9.7812E-5, 2.6084E-7
8192, Garchomp, 0.002681557, 8.8721E-5, 2.1908E-7
8192, Petilil, 0.002364391, 8.8809E-5, 2.3938E-7
8192, GiratinaAltered Forme, 0.002364391, 5.0191E-5, 2.1747E-7
8192, SharpedoMega Sharpedo, 0.002364391, 7.3163E-5, 2.3705000000000002E-7
8192, Maractus, 0.002364391, 1.2736E-4, 2.3461E-7
8192, Miltank, 0.002364391, 1.09525E-4, 2.3425999999999998E-7
8192, Whimsicott, 0.002376636, 5.3136E-5, 2.5065000000000004E-7
8192, Heracross, 0.002376636, 6.7293E-5, 2.3119E-7
8192, Tympole, 0.002376636, 8.5902E-5, 2.1903E-7
8192, Gloom, 0.002376636, 5.4316E-5, 1.8281E-7
8192, Slowpoke, 0.002376636, 7.8227E-5, 2.3459E-7
8192, Lilligant, 0.002324464, 6.6499E-5, 3.172E-7
8192, Seel, 0.002324464, 4.9815E-5, 2.3906E-7
8192, Pachirisu, 0.002324464, 6.6504E-5, 2.1143E-7
8192, Buizel, 0.002324464, 7.5698E-5, 2.2335E-7
8192, Clefairy, 0.002324464, 7.8633E-5, 2.1402E-7
8192, Petilil, 0.002438994, 8.5068E-5, 2.3765000000000001E-7
8192, Metang, 0.002438994, 7.1404E-5, 2.279E-7
8192, Shelgon, 0.002438994, 8.6088E-5, 2.3238E-7
8192, Probopass, 0.002438994, 6.5913E-5, 2.2867999999999998E-7
8192, Blissey, 0.002438994, 8.7602E-5, 4.783E-7
8192, Scolipede, 0.002446257, 6.6605E-5, 2.3495000000000002E-7
8192, Loudred, 0.002446257, 8.6431E-5, 2.2335E-7
8192, Groudon, 0.002446257, 8.5049E-5, 1.9865E-7
8192, Suicune, 0.002446257, 8.5278E-5, 2.15E-7
8192, Kirlia, 0.002446257, 7.0127E-5, 2.3103E-7
8192, Whirlipede, 0.002414865, 5.3602E-5, 2.2704000000000003E-7
8192, Charmeleon, 0.002414865, 5.4022E-5, 2.2538999999999998E-7
8192, Altaria, 0.002414865, 8.463E-5, 2.1566E-7
8192, Bonsly, 0.002414865, 7.0591E-5, 2.2583E-7
8192, Porygon-Z, 0.002414865, 1.11586E-4, 2.1982000000000002E-7
8192, Cottonee, 0.002342048, 7.8365E-5, 2.3136E-7
8192, Darkrai, 0.002342048, 8.5311E-5, 2.0344E-7
8192, Mesprit, 0.002342048, 8.4635E-5, 2.1499E-7
8192, Marowak, 0.002342048, 8.6402E-5, 2.1251000000000001E-7
8192, GardevoirMega Gardevoir, 0.002342048, 4.735E-5, 2.228E-7
8192, Scolipede, 0.002423375, 6.6663E-5, 2.3715E-7
8192, Bulbasaur, 0.002423375, 6.7107E-5, 2.1837000000000002E-7
8192, Purugly, 0.002423375, 8.621E-5, 2.2857000000000001E-7
8192, Politoed, 0.002423375, 7.8303E-5, 2.0183E-7
8192, Gardevoir, 0.002423375, 6.6385E-5, 2.4267E-7
8192, Leavanny, 0.002328852, 8.1806E-5, 2.3048E-7
8192, Dodrio, 0.002328852, 7.1924E-5, 2.0244E-7
8192, Drilbur, 0.002328852, 8.6236E-5, 2.3942E-7
8192, Alakazam, 0.002328852, 7.895E-5, 2.3432E-7
8192, Pansage, 0.002328852, 8.501E-5, 2.3227999999999999E-7
8192, Swadloon, 0.002472001, 7.8603E-5, 2.0809E-7
8192, Beldum, 0.002472001, 7.1727E-5, 2.3252999999999998E-7
8192, Rotom, 0.002472001, 5.4556E-5, 2.176E-7
8192, Electabuzz, 0.002472001, 5.3694E-5, 2.4226E-7
8192, Purrloin, 0.002472001, 7.8428E-5, 2.0372999999999999E-7
8192, Venipede, 0.002317919, 7.8879E-5, 2.3148E-7
8192, SlowbroMega Slowbro, 0.002317919, 5.0715E-5, 2.3740999999999998E-7
8192, Machop, 0.002317919, 7.1921E-5, 2.0969E-7
8192, Registeel, 0.002317919, 6.6787E-5, 2.3791999999999998E-7
8192, Wailmer, 0.002317919, 8.5624E-5, 2.3758E-7
8192, Leavanny, 0.002386111, 7.8078E-5, 2.2746E-7
8192, Luvdisc, 0.002386111, 8.5528E-5, 1.8894E-7
8192, Butterfree, 0.002386111, 5.2579E-5, 2.4701E-7
8192, CharizardMega Charizard X, 0.002386111, 4.7719E-5, 1.7981E-7
8192, Hitmonlee, 0.002386111, 6.6617E-5, 2.0326E-7
8192, Sawk, 0.002345371, 4.8264E-5, 2.2866E-7
8192, Lucario, 0.002345371, 8.5733E-5, 2.3754E-7
8192, Raichu, 0.002345371, 7.1745E-5, 2.0271E-7
8192, Lumineon, 0.002345371, 7.9245E-5, 2.2429E-7
8192, Krookodile, 0.002345371, 5.3423E-5, 2.2062999999999998E-7
8192, Throh, 0.00243498, 5.4152E-5, 2.3767E-7
8192, Tranquill, 0.00243498, 6.7008E-5, 2.3743E-7
8192, Whirlipede, 0.00243498, 5.2835E-5, 2.2318E-7
8192, Piplup, 0.00243498, 7.1668E-5, 2.2689E-7
8192, Lileep, 0.00243498, 7.1068E-5, 2.0215E-7
8192, Sewaddle, 0.002367488, 7.8628E-5, 2.2174000000000003E-7
8192, Gabite, 0.002367488, 7.2322E-5, 2.2414E-7
8192, Drifblim, 0.002367488, 7.876E-5, 2.6421999999999997E-7
8192, Gligar, 0.002367488, 7.2207E-5, 2.3787E-7
8192, Moltres, 0.002367488, 8.5075E-5, 2.3393E-7
8192, Sewaddle, 0.002330009, 7.9002E-5, 2.2377E-7
8192, Ledyba, 0.002330009, 7.1696E-5, 1.9029E-7
8192, Magnemite, 0.002330009, 1.08265E-4, 2.2938E-7
8192, Zigzagoon, 0.002330009, 6.6629E-5, 2.2212E-7
8192, Zapdos, 0.002330009, 7.0585E-5, 2.2251E-7
8192, Pansear, 0.002379369, 8.6628E-5, 2.1827E-7
8192, Dwebble, 0.002379369, 8.5688E-5, 2.1812999999999998E-7
8192, Slowbro, 0.002379369, 1.19352E-4, 3.7842E-7
8192, GiratinaAltered Forme, 0.002379369, 4.9986E-5, 2.1951E-7
8192, Poliwhirl, 0.002379369, 6.6983E-5, 2.2414E-7
8192, Pansear, 0.002528285, 8.557E-5, 2.2242E-7
8192, Gardevoir, 0.002528285, 6.6403E-5, 2.433E-7
8192, Lairon, 0.002528285, 1.14296E-4, 2.2739E-7
8192, Whimsicott, 0.002528285, 5.2815E-5, 2.2158E-7
8192, Poliwag, 0.002528285, 8.4863E-5, 2.3598999999999998E-7
8192, Panpour, 0.002328293, 8.6098E-5, 2.1412000000000001E-7
8192, Girafarig, 0.002328293, 6.6952E-5, 2.2981E-7
8192, Sudowoodo, 0.002328293, 6.6089E-5, 2.4355E-7
8192, Absol, 0.002328293, 5.3948E-5, 2.2626E-7
8192, Mismagius, 0.002328293, 7.0287E-5, 2.3981E-7
8192, Simisear, 0.00233405, 7.8683E-5, 2.1807E-7
8192, Swellow, 0.00233405, 8.5705E-5, 2.3828E-7
8192, Ditto, 0.00233405, 5.4148E-5, 2.3162E-7
8192, Nosepass, 0.00233405, 7.8174E-5, 2.1725E-7
8192, Remoraid, 0.00233405, 7.8248E-5, 2.2911000000000002E-7
8192, Liepard, 0.002330403, 8.6028E-5, 2.3149000000000002E-7
8192, AbsolMega Absol, 0.002330403, 4.7589E-5, 2.0033E-7
8192, Dratini, 0.002330403, 8.4978E-5, 2.33E-7
8192, Xatu, 0.002330403, 4.7775E-5, 2.1524E-7
8192, Exeggcute, 0.002330403, 6.6648E-5, 2.3478000000000002E-7
8192, Liepard, 0.002526981, 1.03654E-4, 2.3099E-7
8192, Geodude, 0.002526981, 8.6764E-5, 2.3332999999999999E-7
8192, GengarMega Gengar, 0.002526981, 4.8768E-5, 2.146E-7
8192, MetagrossMega Metagross, 0.002526981, 4.8004E-5, 2.2309E-7
8192, Muk, 0.002526981, 4.6372E-5, 2.3004E-7
8192, Simisage, 0.002341044, 7.9705E-5, 2.4383E-7
8192, Duskull, 0.002341044, 8.9892E-5, 2.1975E-7
8192, Sceptile, 0.002341044, 7.9034E-5, 2.2041E-7
8192, Mesprit, 0.002341044, 8.4493E-5, 2.177E-7
8192, Zigzagoon, 0.002341044, 6.6665E-5, 2.2281E-7
8192, Pansage, 0.002342304, 8.4825E-5, 2.3794999999999998E-7
8192, Bellsprout, 0.002342304, 5.385E-5, 2.3166000000000002E-7
8192, Unown, 0.002342304, 5.399E-5, 1.9639E-7
8192, Seaking, 0.002342304, 8.967E-5, 2.2715E-7
8192, Mightyena, 0.002342304, 6.641E-5, 2.4044E-7
8192, Stoutland, 0.002340547, 6.6951E-5, 2.2746E-7
8192, Bayleef, 0.002340547, 8.5607E-5, 1.8219999999999998E-7
8192, Sneasel, 0.002340547, 8.5704E-5, 1.8553999999999998E-7
8192, Trubbish, 0.002340547, 7.8764E-5, 2.3101E-7
8192, Darkrai, 0.002340547, 8.9987E-5, 2.056E-7
8192, Herdier, 0.002347197, 8.6874E-5, 2.4132E-7
8192, Kingdra, 0.002347197, 8.6503E-5, 2.3939E-7
8192, Sentret, 0.002347197, 8.5966E-5, 2.3051999999999998E-7
8192, Emboar, 0.002347197, 7.1416E-5, 2.3413000000000002E-7
8192, Crawdaunt, 0.002347197, 6.668E-5, 2.459E-7
8192, Purrloin, 0.002340699, 7.8097E-5, 2.1469E-7
8192, Mewtwo, 0.002340699, 9.4144E-5, 3.9202000000000004E-7
8192, Carvanha, 0.002340699, 7.9494E-5, 2.1946E-7
8192, Roselia, 0.002340699, 8.4675E-5, 1.9712E-7
8192, MawileMega Mawile, 0.002340699, 4.8106E-5, 2.3305E-7
8192, Stoutland, 0.002382565, 6.7255E-5, 2.3364E-7
8192, Purugly, 0.002382565, 8.659E-5, 2.3283E-7
8192, Beautifly, 0.002382565, 6.6618E-5, 2.2522E-7
8192, Lillipup, 0.002382565, 7.8557E-5, 2.3382E-7
8192, ShayminLand Forme, 0.002382565, 4.8126E-5, 2.305E-7
8192, Watchog, 0.002552777, 8.574E-5, 2.2524E-7
8192, MedichamMega Medicham, 0.002552777, 5.0702E-5, 2.3301E-7
8192, GardevoirMega Gardevoir, 0.002552777, 4.7299E-5, 2.2245E-7
8192, Pelipper, 0.002552777, 7.9105E-5, 2.2459E-7
8192, Gurdurr, 0.002552777, 8.5203E-5, 2.2603999999999998E-7
8192, Patrat, 0.00245756, 7.1393E-5, 2.0231999999999997E-7
8192, PidgeotMega Pidgeot, 0.00245756, 4.9467E-5, 2.2463000000000002E-7
8192, Kingdra, 0.00245756, 1.16753E-4, 5.1918E-7
8192, Altaria, 0.00245756, 1.44591E-4, 2.4301999999999996E-7
8192, Crobat, 0.00245756, 7.8587E-5, 2.1931999999999998E-7
8192, Lillipup, 0.002349616, 7.8506E-5, 2.3939E-7
8192, Stoutland, 0.002349616, 6.8046E-5, 2.2022E-7
8192, Weezing, 0.002349616, 8.4839E-5, 2.2531000000000002E-7
8192, Omastar, 0.002349616, 8.5149E-5, 2.7416E-7
8192, Tauros, 0.002349616, 7.541E-5, 2.3352E-7
8192, Watchog, 0.002358038, 8.6638E-5, 2.2149E-7
8192, Smeargle, 0.002358038, 7.9089E-5, 2.2918999999999998E-7
8192, Cacturne, 0.002358038, 7.9055E-5, 2.1887E-7
8192, Murkrow, 0.002358038, 8.5308E-5, 1.8139E-7
8192, Omanyte, 0.002358038, 8.5363E-5, 2.1758000000000002E-7
8192, Boldore, 0.002409767, 8.6309E-5, 2.1567E-7
8192, Bibarel, 0.002409767, 8.5455E-5, 2.1440000000000001E-7
8192, Grimer, 0.002409767, 7.1536E-5, 2.2602E-7
8192, Wailmer, 0.002409767, 8.6175E-5, 2.3913E-7
8192, Flygon, 0.002409767, 7.1037E-5, 2.3194E-7
8192, Roggenrola, 0.002371339, 5.4678E-5, 2.4144E-7
8192, GalladeMega Gallade, 0.002371339, 5.0661E-5, 2.1866E-7
8192, Nidoran♂, 0.002371339, 8.1009E-5, 2.3115E-7
8192, Mudkip, 0.002371339, 7.2252E-5, 2.4034E-7
8192, Horsea, 0.002371339, 7.218E-5, 2.2082E-7
8192, Woobat, 0.002334424, 7.4605E-5, 2.4680999999999997E-7
8192, Empoleon, 0.002334424, 7.9235E-5, 2.305E-7
8192, Quagsire, 0.002334424, 7.8294E-5, 2.2092000000000002E-7
8192, Poliwag, 0.002334424, 8.4926E-5, 2.3748E-7
8192, Mesprit, 0.002334424, 8.4874E-5, 2.1505E-7
8192, Gigalith, 0.002347587, 7.8956E-5, 2.0598000000000002E-7
8192, Goldeen, 0.002347587, 8.5962E-5, 2.5359E-7
8192, Kabutops, 0.002347587, 7.8705E-5, 2.114E-7
8192, Zigzagoon, 0.002347587, 6.6283E-5, 2.2395000000000002E-7
8192, Uxie, 0.002347587, 4.7446E-5, 2.236E-7
8192, Blitzle, 0.002456654, 8.6465E-5, 2.4409E-7
8192, Pineco, 0.002456654, 7.9505E-5, 2.1663E-7
8192, Meganium, 0.002456654, 7.9975E-5, 2.3254000000000002E-7
8192, Snorlax, 0.002456654, 8.5557E-5, 2.4117E-7
8192, Quilava, 0.002456654, 8.5854E-5, 2.1149E-7
8192, Unfezant, 0.002331867, 7.8479E-5, 2.2517000000000002E-7
8192, Wingull, 0.002331867, 8.6094E-5, 2.1282999999999998E-7
8192, Exeggutor, 0.002331867, 6.7006E-5, 2.2696000000000002E-7
8192, Slowbro, 0.002331867, 9.0849E-5, 2.2708E-7
8192, Cyndaquil, 0.002331867, 6.6308E-5, 2.2901E-7
8192, Roggenrola, 0.002346131, 5.3285E-5, 2.3395E-7
8192, Slowking, 0.002346131, 7.9432E-5, 2.1697E-7
8192, Sandile, 0.002346131, 8.556E-5, 2.2677E-7
8192, Skorupi, 0.002346131, 9.2789E-5, 2.2881E-7
8192, Blitzle, 0.002346131, 8.5183E-5, 2.3987E-7
8192, Zebstrika, 0.002318593, 6.7449E-5, 2.2204999999999998E-7
8192, RotomHeat Rotom, 0.002318593, 4.7618E-5, 2.1056E-7
8192, Granbull, 0.002318593, 7.8772E-5, 2.3587E-7
8192, Lillipup, 0.002318593, 7.8305E-5, 2.3115E-7
8192, Unfezant, 0.002318593, 7.7639E-5, 2.1938E-7
8192, Pidove, 0.002493551, 7.2312E-5, 2.4460999999999996E-7
8192, Duskull, 0.002493551, 9.0162E-5, 2.135E-7
8192, Octillery, 0.002493551, 6.7103E-5, 2.1985E-7
8192, Wingull, 0.002493551, 8.5034E-5, 2.1487E-7
8192, Slowking, 0.002493551, 7.7712E-5, 2.1656E-7
8192, Pidove, 0.002375836, 7.147E-5, 2.386E-7
8192, Bellsprout, 0.002375836, 5.3752E-5, 2.2809000000000003E-7
8192, Chinchou, 0.002375836, 7.8225E-5, 2.0225999999999999E-7
8192, Gliscor, 0.002375836, 8.5367E-5, 2.3145E-7
8192, Lilligant, 0.002375836, 6.5986E-5, 2.3796E-7
8192, Unfezant, 0.002526003, 7.9373E-5, 2.2129000000000002E-7
8192, Crustle, 0.002526003, 9.0494E-5, 2.3327E-7
8192, Venomoth, 0.002526003, 7.9198E-5, 2.0553000000000001E-7
8192, Omanyte, 0.002526003, 8.4685E-5, 2.1864E-7
8192, Tropius, 0.002526003, 8.4773E-5, 1.8927E-7
8192, Tranquill, 0.002355934, 6.693E-5, 2.415E-7
8192, GardevoirMega Gardevoir, 0.002355934, 4.8855E-5, 2.2344000000000002E-7
8192, Archen, 0.002355934, 7.1461E-5, 2.3762E-7
8192, Barboach, 0.002355934, 7.7934E-5, 2.3912E-7
8192, Dusclops, 0.002355934, 7.7045E-5, 2.2642E-7
8192, Simipour, 0.002512723, 8.5397E-5, 2.5775E-7
8192, Murkrow, 0.002512723, 9.1643E-5, 1.9672E-7
8192, BlastoiseMega Blastoise, 0.002512723, 5.1151E-5, 2.1462E-7
8192, Kingler, 0.002512723, 9.0984E-5, 2.4353E-7
8192, Pidgeot, 0.002512723, 9.1037E-5, 2.3434E-7
8192, Simipour, 0.00251207, 8.4343E-5, 2.4874E-7
8192, Rotom, 0.00251207, 5.8242E-5, 2.3048E-7
8192, Elekid, 0.00251207, 7.6024E-5, 2.1851000000000002E-7
8192, Typhlosion, 0.00251207, 5.5911E-5, 2.4303E-7
8192, Pidgeotto, 0.00251207, 7.0588E-5, 3.4867999999999997E-7
8192, Musharna, 0.002513647, 8.3427E-5, 2.5408E-7
8192, AbsolMega Absol, 0.002513647, 4.9851E-5, 2.1569999999999998E-7
8192, Goldeen, 0.002513647, 9.1231E-5, 2.3119E-7
8192, Woobat, 0.002513647, 8.0656E-5, 3.1466E-7
8192, Torterra, 0.002513647, 8.3427E-5, 3.1424000000000004E-7
8192, Munna, 0.002482982, 5.593E-5, 2.5544E-7
8192, Geodude, 0.002482982, 8.9779E-5, 2.5058999999999997E-7
8192, Alakazam, 0.002482982, 8.6535E-5, 2.4938000000000003E-7
8192, Hoothoot, 0.002482982, 8.3113E-5, 2.4477E-7
8192, Turtwig, 0.002482982, 9.0306E-5, 2.4586E-7
8192, Darkrai, 0.002477019, 8.896E-5, 2.2549000000000002E-7
8192, Togekiss, 0.002477019, 8.3569E-5, 2.4847E-7
8192, Combee, 0.002477019, 7.4393E-5, 2.4707E-7
8192, Combusken, 0.002477019, 6.9793E-5, 2.0058000000000001E-7
8192, Pinsir, 0.002477019, 7.4831E-5, 2.4675E-7
8192, Manaphy, 0.002384553, 8.4137E-5, 2.199E-7
8192, Swadloon, 0.002384553, 1.23254E-4, 1.9639E-7
8192, Luvdisc, 0.002384553, 8.2147E-5, 1.7833E-7
8192, Sunflora, 0.002384553, 7.4676E-5, 2.1841E-7
8192, Samurott, 0.002384553, 7.4258E-5, 2.076E-7
8192, ShayminLand Forme, 0.00224378, 4.5221E-5, 2.3077E-7
8192, Lickilicky, 0.00224378, 5.0143E-5, 2.1797E-7
8192, Sceptile, 0.00224378, 7.3133E-5, 2.8785E-7
8192, Yamask, 0.00224378, 6.6153E-5, 1.8985E-7
8192, Electivire, 0.00224378, 4.8995E-5, 2.2354E-7
8192, ShayminLand Forme, 0.002155885, 4.4267E-5, 2.2099999999999998E-7
8192, Politoed, 0.002155885, 7.3466E-5, 1.9312999999999998E-7
8192, Yanmega, 0.002155885, 7.9516E-5, 2.1807E-7
8192, Murkrow, 0.002155885, 7.9369E-5, 1.7136999999999998E-7
8192, Volbeat, 0.002155885, 7.989E-5, 1.9659E-7
8192, Cresselia, 0.002240941, 6.2204E-5, 2.2328E-7
8192, Meowth, 0.002240941, 6.6915E-5, 2.2484E-7
8192, RotomMow Rotom, 0.002240941, 8.2418E-5, 2.1424E-7
8192, Blitzle, 0.002240941, 7.9994E-5, 2.2234000000000002E-7
8192, Omastar, 0.002240941, 7.9521E-5, 2.1119E-7
8192, GiratinaOrigin Forme, 0.002237743, 4.1687E-5, 2.289E-7
8192, Baltoy, 0.002237743, 6.6796E-5, 2.1160000000000002E-7
8192, Honchkrow, 0.002237743, 6.19E-5, 2.0781E-7
8192, Caterpie, 0.002237743, 7.3223E-5, 2.0416E-7
8192, Cottonee, 0.002237743, 7.2776E-5, 2.1310000000000002E-7
8192, Phione, 0.002514658, 6.5854E-5, 2.0673E-7
8192, Wurmple, 0.002514658, 8.06E-5, 2.1728E-7
8192, Carvanha, 0.002514658, 7.3177E-5, 2.0568999999999998E-7
8192, DeoxysAttack Forme, 0.002514658, 4.1834E-5, 2.117E-7
8192, Dewott, 0.002514658, 6.5926E-5, 2.1593E-7
8192, Phione, 0.002317656, 8.0971E-5, 2.0713E-7
8192, Cottonee, 0.002317656, 7.4557E-5, 2.1541E-7
8192, Beautifly, 0.002317656, 6.2331E-5, 2.1083000000000002E-7
8192, Gabite, 0.002317656, 6.6884E-5, 2.0774E-7
8192, Banette, 0.002317656, 7.9329E-5, 1.9145E-7
8192, Regigigas, 0.002299825, 6.3743E-5, 1.7612999999999998E-7
8192, Lickilicky, 0.002299825, 5.0749E-5, 2.1506E-7
8192, Lilligant, 0.002299825, 6.2856E-5, 2.2026E-7
8192, ScizorMega Scizor, 0.002299825, 5.3157E-5, 1.9454E-7
8192, Mareep, 0.002299825, 6.7768E-5, 2.3141E-7
8192, Heatran, 0.002195447, 7.9908E-5, 2.1069000000000002E-7
8192, Politoed, 0.002195447, 7.517E-5, 1.9181000000000002E-7
8192, Arceus, 0.002195447, 6.6946E-5, 2.1333000000000002E-7
8192, Luxray, 0.002195447, 6.6824E-5, 2.1838999999999999E-7
8192, Regirock, 0.002195447, 7.3909E-5, 2.1043E-7
8192, GiratinaOrigin Forme, 0.002402771, 4.3774E-5, 2.3101E-7
8192, Growlithe, 0.002402771, 6.3434E-5, 2.1413999999999998E-7
8192, Kyogre, 0.002402771, 6.7791E-5, 2.1101E-7
8192, Victreebel, 0.002402771, 5.1E-5, 1.9687E-7
8192, Scolipede, 0.002402771, 6.3071E-5, 2.1831000000000003E-7
8192, GiratinaAltered Forme, 0.002183778, 4.6057E-5, 2.0828E-7
8192, Feebas, 0.002183778, 6.7044E-5, 2.0603E-7
8192, Cacturne, 0.002183778, 7.3458E-5, 2.0647E-7
8192, Mew, 0.002183778, 4.3375E-5, 1.8361E-7
8192, Ampharos, 0.002183778, 7.2903E-5, 2.0699E-7
8192, Dialga, 0.002208371, 6.6581E-5, 2.0548E-7
8192, Wurmple, 0.002208371, 8.0149E-5, 2.1806E-7
8192, Anorith, 0.002208371, 8.0105E-5, 2.0495E-7
8192, Nidorina, 0.002208371, 7.8194E-5, 2.2812E-7
8192, Venusaur, 0.002208371, 7.4287E-5, 2.2527E-7
8192, Azelf, 0.002199047, 5.1307E-5, 1.9022E-7
8192, Cottonee, 0.002199047, 7.4079E-5, 2.1611999999999998E-7
8192, Tirtouga, 0.002199047, 7.363E-5, 2.0497000000000001E-7
8192, Cloyster, 0.002199047, 7.3849E-5, 2.2597E-7
8192, WormadamPlant Cloak, 0.002199047, 4.6236E-5, 2.1984000000000002E-7
8192, Heatran, 0.00221695, 8.0499E-5, 2.1044E-7
8192, Cherrim, 0.00221695, 8.4954E-5, 1.9711000000000002E-7
8192, GarchompMega Garchomp, 0.00221695, 4.6555E-5, 2.1478E-7
8192, Lickilicky, 0.00221695, 4.9943E-5, 2.1527E-7
8192, MetagrossMega Metagross, 0.00221695, 4.4792E-5, 2.1035E-7
8192, Palkia, 0.002229426, 6.761E-5, 6.8666E-7
8192, Swadloon, 0.002229426, 7.5526E-5, 2.2743E-7
8192, Infernape, 0.002229426, 6.2855E-5, 5.1609E-7
8192, Leavanny, 0.002229426, 1.21666E-4, 5.4273E-7
8192, Swinub, 0.002229426, 6.7738E-5, 2.2189E-7
8192, Dewott, 0.002198015, 6.695E-5, 2.4517E-7
8192, Dragonite, 0.002198015, 6.3297E-5, 2.5383E-7
8192, Ambipom, 0.002198015, 8.0491E-5, 2.1305E-7
8192, Unfezant, 0.002198015, 7.3145E-5, 2.3053000000000001E-7
8192, Huntail, 0.002198015, 7.984E-5, 1.8632000000000002E-7
8192, Oshawott, 0.002276539, 7.3469E-5, 3.5790999999999995E-7
8192, DeoxysNormal Forme, 0.002276539, 4.9564E-5, 2.2615E-7
8192, Regirock, 0.002276539, 7.4082E-5, 2.0913000000000002E-7
8192, Typhlosion, 0.002276539, 5.0234E-5, 2.1205000000000002E-7
8192, Granbull, 0.002276539, 7.3236E-5, 2.1622E-7
